Time (s),OpenLoop,ClosedLoop,Optimised,Expected
5.972,84.336,45.5224,99.2722,100
5.974,84.3459,45.2113,99.4031,100
5.976,84.3528,45.4537,99.4948,100
5.978,84.3576,45.1632,99.559,100
5.98,85.2814,44.9599,99.6039,100
5.982,84.5474,45.7379,100.096,100
5.984,84.9541,45.3622,100.44,100
5.986,84.3183,45.0992,100.22,100
5.988,84.3335,44.915,99.6067,100
5.99,84.3441,45.2463,100.097,100
5.992,84.3516,45.0181,99.5207,100
5.994,84.3568,45.3185,99.5771,100
5.996,84.8206,45.0686,99.6166,100
5.998,85.1453,45.3538,99.6442,100
6,84.9124,45.5535,100.584,100
6.002,84.7493,45.2331,100.321,100
6.004,84.6352,45.0088,100.138,100
6.006,84.5553,44.8518,100.009,100
6.008,84.4994,45.2021,99.9188,100
6.01,84.4602,44.9871,99.8558,100
6.012,84.4328,45.2968,99.8117,100
6.014,85.334,45.5136,100.241,100
6.016,84.5843,45.2051,100.081,100
6.018,84.5197,44.9892,99.9695,100
6.02,84.4744,45.2983,99.8913,100
6.022,84.4428,45.0544,99.3763,100
6.024,84.4206,44.8837,99.476,100
6.026,84.4051,45.2244,99.5458,100
6.028,84.3942,45.0027,99.5947,100
6.03,84.8468,45.3077,100.089,100
6.032,85.1636,45.5212,100.435,100
6.034,84.465,45.2105,100.217,100
6.036,84.4362,45.4532,100.065,100
6.038,84.416,45.1628,99.9579,100
6.04,84.4019,44.9596,99.8831,100
6.042,84.392,45.7377,100.291,100
6.044,84.3851,45.362,100.116,100
6.046,85.3006,45.0991,99.994,100
6.048,85.0211,45.3752,99.9084,100
6.05,84.3652,45.1082,99.3883,100
6.052,84.3663,44.9214,99.4844,100
6.054,84.3671,45.2508,100.012,100
6.056,84.3676,45.0212,99.9209,100
6.058,84.368,45.7808,99.8573,100
6.06,84.3683,45.3922,100.273,100
6.062,84.8287,45.1202,100.564,100
6.064,85.1509,45.3899,99.8471,100
6.066,84.9163,45.1186,99.8056,100
6.068,84.2919,44.9286,99.7765,100
6.07,84.315,45.2559,99.7562,100
6.072,84.3312,45.0247,99.7419,100
6.074,85.2629,45.7833,99.732,100
6.076,85.4549,45.394,100.645,100
6.078,84.6689,45.1214,99.9042,100
6.08,84.1187,45.3908,99.8455,100
6.082,84.1938,45.1192,99.8045,100
6.084,84.7065,44.9291,99.7757,100
6.086,84.6052,45.2562,99.7556,100
6.088,84.5343,45.0249,99.7416,100
6.09,84.9449,45.3233,99.7317,100
6.092,84.7721,45.5321,100.185,100
6.094,84.6511,45.2181,100.502,100
6.096,84.5665,44.9983,100.264,100
6.098,84.047,45.3046,99.6374,100
6.1,84.1436,45.0589,99.6588,100
6.102,84.6714,44.8868,99.6737,100
6.104,84.5806,45.2266,99.6842,100
6.106,84.9773,45.4644,99.6916,100
6.108,84.7948,45.6309,100.617,100
6.11,84.667,45.2873,100.345,100
6.112,84.5776,45.0467,100.154,100
6.114,84.515,44.8783,100.02,100
6.116,84.4712,45.2207,99.9268,100
6.118,84.9007,45.0001,99.8614,100
6.12,84.7411,45.3059,100.276,100
6.122,84.6295,45.5199,100.106,100
6.124,84.0911,45.2096,99.9866,100
6.126,84.1744,45.4525,99.443,100
6.128,84.2328,45.1624,99.5227,100
6.13,84.7338,44.9593,99.5785,100
6.132,84.6243,45.2773,100.078,100
6.134,85.0079,45.0398,99.967,100
6.136,84.8162,45.3337,100.81,100
6.138,84.682,45.0792,100.019,100
6.14,84.5881,45.3612,99.9262,100
6.142,84.5223,45.0985,99.8609,100
6.144,84.4763,45.3748,99.8153,100
6.146,84.4441,45.108,99.7833,100
6.148,84.4215,44.9212,99.7609,100
6.15,85.3261,45.2507,99.7452,100
6.152,84.5788,45.0211,100.655,100
6.154,84.5158,45.3206,100.371,100
6.156,84.4717,45.5302,99.712,100
6.158,84.4409,45.2168,99.711,100
6.16,84.4193,44.9974,99.7103,100
6.162,84.8644,45.304,99.7098,100
6.164,84.2555,45.0584,99.7095,100
6.166,84.7497,45.3467,99.7093,100
6.168,85.0957,45.0883,100.629,100
6.17,84.8776,45.3676,100.353,100
6.172,84.2648,45.5632,100.16,100
6.174,84.296,45.7,100.025,100
6.176,84.3179,44.8755,99.9298,100
6.178,84.7934,45.2186,100.324,100
6.18,85.1262,44.9987,99.679,100
6.182,84.4388,45.3049,99.6879,100
6.184,84.4179,45.0591,100.154,100
6.186,84.4032,45.3472,100.481,100
6.188,84.3929,45.5488,100.249,100
6.19,84.3857,45.2298,100.087,100
6.192,84.3807,45.4667,99.5133,100
6.194,85.2975,45.1723,99.572,100
6.196,85.0189,44.9662,100.533,100
6.198,84.3637,45.2822,100.286,100
6.2,84.3653,45.0432,100.113,100
6.202,84.3664,45.336,99.5314,100
6.204,84.3671,45.541,99.5846,100
6.206,84.3677,45.6845,99.6218,100
6.208,84.368,45.3248,100.108,100
6.21,84.8285,45.073,99.5281,100
6.212,85.1508,58.7025,100.503,100
6.214,84.9162,54.4374,100.725,100
6.216,84.752,51.912,99.9597,100
6.218,84.1769,50.1442,99.8844,100
6.22,84.6947,48.4466,99.8317,100
6.222,84.597,47.2582,99.3346,100
6.224,84.5285,46.8866,99.907,100
6.226,84.4806,46.1662,99.8475,100
6.228,85.3675,45.662,100.266,100
6.23,85.0679,45.7692,100.099,100
6.232,84.398,45.8443,100.442,100
6.234,84.3893,45.4366,99.7618,100
6.236,84.3832,45.6115,99.7459,100
6.238,84.3789,45.2736,99.7347,100
6.24,84.3759,45.0372,100.187,100
6.242,84.3738,45.3318,100.044,100
6.244,84.8325,45.0779,100.403,100
6.246,84.6934,45.3604,100.195,100
6.248,84.5961,45.5581,100.049,100
6.25,84.9881,45.2363,99.947,100
6.252,84.3422,45.4712,99.8755,100
6.254,84.3502,45.1755,99.8254,100
6.256,84.816,44.9685,99.7904,100
6.258,85.1421,45.2837,99.7659,100
6.26,84.4499,45.5044,99.7487,100
6.262,84.4256,45.1987,101.117,100
6.264,84.4086,44.9847,100.235,100
6.266,84.3967,45.2951,100.077,100
6.268,84.3884,45.0522,99.9664,100
6.27,84.3825,44.8822,99.4289,100
6.272,85.2988,45.2233,99.5128,100
6.274,84.5596,45.002,100.032,100
6.276,84.5024,45.3072,99.4747,100
6.278,84.4624,45.5209,100.465,100
6.28,84.4343,45.2102,100.698,100
6.282,84.4147,44.9928,99.9414,100
6.284,84.401,45.3008,99.8716,100
6.286,84.3913,45.0562,99.8227,100
6.288,84.8448,44.8849,99.7885,100
6.29,85.1622,45.2253,99.7646,100
6.292,84.9242,45.4635,99.7478,100
6.294,84.7576,45.1701,100.656,100
6.296,84.1808,45.4249,100.372,100
6.298,84.6974,45.143,100.173,100
6.3,85.0591,44.9458,100.034,100
6.302,84.852,45.2678,99.9363,100
6.304,84.2469,45.0331,99.868,100
6.306,84.2835,45.329,99.8202,100
6.308,84.3091,45.0759,99.7868,100
6.31,84.3271,45.359,100.224,100
6.312,84.3396,45.5571,100.529,100
6.314,84.8086,45.2356,100.283,100
6.316,85.1369,45.0105,99.6506,100
6.318,84.9065,45.3132,99.668,100
6.32,84.285,45.0649,99.6802,100
6.322,84.3102,44.891,100.609,100
6.324,84.3278,45.2295,100.339,100
6.326,84.3401,45.4665,100.15,100
6.328,84.809,45.1722,100.018,100
6.33,84.6769,45.4263,99.4647,100
6.332,85.0447,45.1441,99.5379,100
6.334,85.3022,44.9465,100.049,100
6.336,84.562,45.2684,99.487,100
6.338,84.5041,45.0335,100.474,100
6.34,84.4635,45.3293,100.244,100
6.342,84.4351,45.0761,100.084,100
6.344,84.4153,45.3591,99.9712,100
6.346,84.4014,45.097,99.8924,100
6.348,84.8518,45.3737,99.8373,100
6.35,84.7069,45.1072,99.7987,100
6.352,84.6055,44.9207,99.7717,100
6.354,84.5345,45.2503,100.213,100
6.356,84.4848,45.0208,100.522,100
6.358,84.4501,44.8602,100.278,100
6.36,84.4257,45.6682,100.107,100
6.362,84.4087,45.3133,99.9876,100
6.364,84.8569,45.065,99.904,100
6.366,85.1707,44.8911,99.8454,100
6.368,84.9302,45.2296,99.8044,100
6.37,84.3016,45.0063,99.7757,100
6.372,84.3218,45.3103,100.676,100
6.374,84.3359,45.0628,100.386,100
6.376,84.3458,45.3498,100.183,100
6.378,84.3527,45.0905,99.5803,100
6.38,84.3576,44.909,100.079,100
6.382,85.2814,45.2421,99.5077,100
6.384,85.0076,45.0151,99.568,100
6.386,84.816,44.8562,100.07,100
6.388,84.6819,45.2052,100.422,100
6.39,84.1278,44.9892,100.668,100
6.392,84.2001,45.2983,99.9202,100
6.394,84.2508,45.5146,99.8568,100
6.396,84.2862,45.2059,99.8123,100
6.398,85.2314,44.9897,99.7812,100
6.4,85.4328,44.8384,99.7595,100
6.402,84.6535,45.1927,99.7442,100
6.404,84.5681,45.4407,100.194,100
6.406,84.5083,45.1541,100.508,100
6.408,84.4665,44.9535,100.269,100
6.41,84.4372,44.8131,100.101,100
6.412,84.4167,45.175,99.5228,100
6.414,84.8626,44.9681,99.5786,100
6.416,84.7145,44.8233,100.538,100
6.418,84.6108,45.1821,100.289,100
6.42,84.5382,45.4333,100.115,100
6.422,84.4874,45.1489,99.533,100
6.424,84.4519,44.9499,99.5857,100
6.426,84.8872,44.8105,100.083,100
6.428,84.7317,45.1732,99.9706,100
6.43,84.6229,44.9669,99.892,100
6.432,84.5467,44.8224,100.757,100
6.434,84.0331,45.1815,100.443,100
6.436,84.1339,45.4329,99.7624,100
6.438,84.6646,45.1486,99.7463,100
6.44,84.5759,45.4099,99.735,100
6.442,84.974,45.1325,99.7271,100
6.444,85.2526,44.9384,99.7216,100
6.446,84.5273,44.8025,99.7177,100
6.448,84.4798,45.1676,100.635,100
6.45,84.4465,44.9629,100.357,100
6.452,84.4232,45.2799,99.7026,100
6.454,84.4069,45.0415,100.165,100
6.456,84.3955,45.3349,99.5676,100
6.458,84.8477,45.0801,99.61,100
6.46,85.1643,44.9017,100.1,100
6.462,84.4655,44.7768,99.9825,100
6.464,84.4365,45.1496,100.361,100
6.466,84.4162,44.9503,100.625,100
6.468,84.402,44.8109,99.89,100
6.47,84.3921,45.6336,99.8356,100
6.472,84.3851,45.2892,99.7976,100
6.474,84.8405,45.048,99.7709,100
6.476,85.1592,44.8792,99.7522,100
6.478,84.9221,44.7611,99.7392,100
6.48,84.2959,45.1386,101.111,100
6.482,84.3178,44.9426,100.23,100
6.484,84.3332,44.8055,100.074,100
6.486,84.3439,45.1697,99.9641,100
6.488,84.3514,45.4246,99.4273,100
6.49,84.3566,45.1428,99.5117,100
6.492,85.2807,44.9456,99.5708,100
6.494,85.0072,44.8076,99.6122,100
6.496,84.8157,44.7109,100.562,100
6.498,84.2215,45.1035,100.306,100
6.5,84.2657,44.918,100.127,100
6.502,84.2967,45.2485,100.001,100
6.504,84.7785,45.4797,99.4533,100
6.506,84.6556,45.1814,99.5299,100
6.508,85.49,44.9726,100.504,100
6.51,85.6139,44.8265,100.265,100
6.512,84.7802,44.7242,100.098,100
6.514,84.1966,45.1127,99.5213,100
6.516,84.2483,44.9245,99.5775,100
6.518,84.2845,44.7928,99.6169,100
6.52,84.3098,45.1608,99.6444,100
6.522,84.3275,45.4184,100.124,100
6.524,84.3399,45.1385,100.46,100
6.526,84.8088,44.9426,100.234,100
6.528,85.137,44.8054,100.077,100
6.53,84.9066,45.1696,99.9662,100
6.532,84.2851,44.9644,99.4288,100
6.534,84.3102,44.8207,99.5128,100
6.536,84.3278,45.1803,100.032,100
6.538,84.3402,44.9718,99.9348,100
6.54,84.3488,45.2861,100.327,100
6.542,84.815,45.0459,100.602,100
6.544,85.1414,44.8778,99.8737,100
6.546,84.9096,44.7601,99.8242,100
6.548,84.7474,45.1379,99.7895,100
6.55,84.1737,44.9421,99.7653,100
6.552,84.2322,45.2653,99.7483,100
6.554,84.2732,45.0313,99.7364,100
6.556,84.7621,45.3278,101.109,100
6.558,84.6442,45.0751,100.229,100
6.56,85.0218,44.8982,100.073,100
6.562,84.8259,44.7743,99.9634,100
6.564,84.6888,45.1479,99.4268,100
6.566,84.5928,44.9491,99.5114,100
6.568,84.0655,44.81,99.5706,100
6.57,84.1565,45.1728,100.072,100
6.572,84.6804,45.4268,100.423,100
6.574,84.1268,45.1444,100.209,100
6.576,85.1198,44.9467,100.059,100
6.578,84.8945,44.8083,99.9538,100
6.58,84.7368,45.1716,99.8803,100
6.582,84.6265,44.9658,99.8288,100
6.584,84.5492,44.8217,99.7928,100
6.586,84.4951,45.181,99.7676,100
6.588,84.9174,45.4325,99.7499,100
6.59,84.7529,45.1484,100.658,100
6.592,84.6377,44.9495,100.373,100
6.594,84.557,44.8103,99.7136,100
6.596,84.5006,44.7128,99.7121,100
6.598,84.4611,45.1048,99.7111,100
6.6,84.4334,44.919,99.7104,100
6.602,84.4141,45.2491,99.7099,100
6.604,85.3209,45.4802,100.17,100
6.606,84.5751,45.1818,100.492,100
6.608,84.5132,44.9729,100.257,100
6.61,84.4699,44.8266,100.092,100
6.612,84.4396,45.1845,99.9772,100
6.614,84.4184,44.9747,99.8967,100
6.616,84.4036,44.8279,99.8403,100
6.618,84.3932,45.1854,99.8008,100
6.62,84.8461,45.4356,99.7732,100
6.622,85.1631,45.1505,100.674,100
6.624,84.4647,44.951,100.385,100
6.626,84.4359,44.8113,100.182,100
6.628,84.4158,45.1737,99.5797,100
6.63,84.4017,44.9673,99.6184,100
6.632,84.3919,44.8227,99.6455,100
6.634,84.385,45.1817,99.6644,100
6.636,85.3006,45.433,99.6777,100
6.638,85.0211,45.1487,100.607,100
6.64,84.3652,44.9497,100.338,100
6.642,84.3663,44.8104,100.149,100
6.644,84.3671,44.7129,100.017,100
6.646,84.3676,45.1049,99.9245,100
6.648,84.368,44.919,99.8597,100
6.65,84.3683,44.789,99.8144,100
6.652,84.8287,45.1581,99.7827,100
6.654,85.1509,45.4165,99.7605,100
6.656,84.9163,45.1372,100.665,100
6.658,84.7521,44.9416,100.378,100
6.66,84.1769,44.8048,100.177,100
6.662,84.2345,44.709,99.5766,100
6.664,85.1952,45.1021,99.6163,100
6.666,84.9473,44.9171,99.644,100
6.668,84.7738,45.2478,99.6634,100
6.67,84.1921,45.4793,99.677,100
6.672,84.2452,45.1811,100.607,100
6.674,84.7425,44.9724,100.337,100
6.676,84.6304,44.8263,100.149,100
6.678,84.552,44.724,100.017,100
6.68,85.4174,45.1127,99.9244,100
6.682,84.6427,44.9245,99.8597,100
6.684,84.5605,44.7928,99.8144,100
6.686,84.503,45.6209,99.7827,100
6.688,84.0026,45.2803,100.681,100
6.69,84.1125,45.0418,100.389,100
6.692,84.6496,44.8749,100.185,100
6.694,84.5654,45.2183,100.042,100
6.696,84.9666,44.9984,99.4819,100
6.698,84.7873,44.8445,99.55,100
6.7,84.6618,45.197,100.058,100
6.702,84.5739,44.9835,99.9531,100
6.704,84.5124,45.2943,100.34,100
6.706,84.4694,45.0516,100.611,100
6.708,84.4392,44.8818,99.8799,100
6.71,84.4181,44.7629,100.289,100
6.712,84.8636,45.1398,99.6546,100
6.714,84.7152,45.4037,99.6708,100
6.716,84.6113,45.1282,99.6822,100
6.718,84.5386,44.9354,99.6901,100
6.72,84.4877,44.8004,99.6957,100
6.722,84.452,45.1661,100.62,100
6.724,84.8873,44.9619,100.347,100
6.726,84.7318,44.8189,100.155,100
6.728,84.6229,45.1791,100.021,100
6.73,84.5467,45.4312,99.9275,100
6.732,84.4934,45.1475,99.8619,100
6.734,84.456,44.9488,99.8159,100
6.736,84.4299,45.27,99.7837,100
6.738,84.4116,45.0346,100.682,100
6.74,85.3192,44.8699,99.9296,100
6.742,85.0341,45.2147,100.323,100
6.744,84.3743,44.9959,100.139,100
6.746,84.3727,45.303,100.01,100
6.748,84.3716,45.0577,99.4594,100
6.75,84.3708,45.3462,99.9944,100
6.752,84.3702,45.088,99.9087,100
6.754,84.3698,44.9072,100.309,100
6.756,85.2899,45.2409,100.589,100
6.758,85.0136,45.0142,99.8647,100
6.76,84.8202,44.8556,99.8179,100
6.762,84.2246,45.2047,99.7852,100
6.764,84.2679,45.4491,99.7622,100
6.766,84.2982,45.16,100.667,100
6.768,84.3194,44.9576,100.379,100
6.77,84.7945,44.816,100.178,100
6.772,84.2066,45.177,99.577,100
6.774,85.1757,44.9695,99.6165,100
6.776,85.3938,44.8243,99.6442,100
6.778,84.6262,45.1828,99.6635,100
6.78,84.549,45.4338,99.6771,100
6.782,84.0348,45.1493,100.607,100
6.784,84.135,44.9501,100.798,100
6.786,84.6654,45.2709,100.011,100
6.788,84.5764,45.0353,99.9202,100
6.79,84.9744,44.8703,99.8567,100
6.792,84.7927,45.215,99.8123,100
6.794,84.6656,44.9962,99.7812,100
6.796,84.5766,45.3031,99.7595,100
6.798,84.5143,45.0578,100.665,100
6.8,84.0105,45.3463,100.378,100
6.802,84.5782,45.088,100.177,100
6.804,84.5154,44.9072,100.037,100
6.806,84.4715,44.7807,99.9382,100
6.808,84.9009,45.1523,99.4092,100
6.81,84.7413,44.9522,100.419,100
6.812,84.6296,45.2724,100.206,100
6.814,84.5514,45.4965,100.057,100
6.816,84.4966,45.1932,99.4923,100
6.818,84.4583,44.9808,100.017,100
6.82,84.4315,45.2924,99.9248,100
6.822,84.4127,45.0503,99.86,100
6.824,85.32,45.341,99.8146,100
6.826,85.0346,45.5445,100.703,100
6.828,84.3747,45.2268,100.405,100
6.83,84.373,45.0044,100.196,100
6.832,84.3718,44.8487,99.5896,100
6.834,84.3709,44.7397,99.6253,100
6.836,84.3703,45.1236,99.6504,100
6.838,84.3699,44.9322,99.6679,100
6.84,85.29,45.2583,100.14,100
6.842,85.0137,45.4867,100.471,100
6.844,84.8202,45.1863,100.242,100
6.846,84.6848,44.976,100.082,100
6.848,84.1299,45.289,99.9702,100
6.85,84.2016,45.048,99.8917,100
6.852,84.712,44.8792,99.8368,100
6.854,84.609,45.2213,99.7984,100
6.856,84.9972,45.4607,99.7715,100
6.858,84.8087,45.1681,100.673,100
6.86,84.6768,45.4235,100.384,100
6.862,84.5844,45.1421,100.181,100
6.864,84.5198,44.9451,100.039,100
6.866,84.0143,44.8072,99.9402,100
6.868,85.0411,45.1708,99.8708,100
6.87,84.8394,44.9652,99.8222,100
6.872,84.6983,45.2815,99.7881,100
6.874,84.1393,45.5029,100.224,100
6.876,84.2082,45.1976,100.53,100
6.878,84.2564,44.984,100.284,100
6.88,84.7503,45.2946,99.6509,100
6.882,84.6359,45.0518,99.6683,100
6.884,85.4762,44.8819,99.6804,100
6.886,84.6838,45.2232,100.609,100
6.888,84.5893,45.0018,100.339,100
6.89,84.5232,45.3071,100.15,100
6.892,84.4769,45.5208,100.018,100
6.894,84.4445,45.2102,99.9249,100
6.896,84.4218,44.9928,99.8601,100
6.898,84.4059,45.3007,99.8147,100
6.9,84.855,45.0561,99.7829,100
6.902,85.1694,45.3451,100.681,100
6.904,84.469,45.5474,100.389,100
6.906,84.439,45.2288,99.7249,100
6.908,84.418,45.0058,99.7201,100
6.91,84.4032,44.8497,99.7167,100
6.912,84.3929,45.2006,99.7143,100
6.914,84.3857,44.986,99.7126,100
6.916,84.8409,44.8359,100.172,100
6.918,85.1595,45.1909,100.493,100
6.92,84.9223,45.4395,100.718,100
6.922,84.2961,45.1533,99.9549,100
6.924,84.3179,44.9529,99.8811,100
6.926,84.3332,45.2729,99.8293,100
6.928,84.3439,45.0366,99.7932,100
6.93,84.3514,45.3315,99.7678,100
6.932,84.8169,45.0776,100.21,100
6.934,85.1427,45.3602,100.52,100
6.936,84.9105,45.0977,100.277,100
6.938,84.748,45.3742,100.106,100
6.94,84.6343,45.1076,99.987,100
6.942,84.0945,44.9209,99.9035,100
6.944,84.1768,44.7903,99.8451,100
6.946,85.1548,45.159,99.8041,100
6.948,84.919,45.4171,99.7755,100
6.95,84.754,45.1376,100.216,100
6.952,84.1783,45.4022,100.524,100
6.954,84.2355,45.1271,100.279,100
6.956,84.2755,45.3948,99.6479,100
6.958,84.3035,45.122,99.6661,100
6.96,84.7833,44.931,100.139,100
6.962,85.1192,45.2575,99.5498,100
6.964,84.8941,45.0259,99.5975,100
6.966,84.7365,44.8638,100.091,100
6.968,84.6263,45.6706,100.897,100
6.97,84.549,45.3151,100.08,100
6.972,84.495,45.0662,99.9687,100
6.974,84.4572,45.3521,99.8907,100
6.976,84.4307,45.0921,99.3759,100
6.978,84.8723,44.9101,99.9359,100
6.98,84.7213,45.2429,99.8678,100
6.982,84.6156,45.0157,99.82,100
6.984,84.5416,45.3168,100.707,100
6.986,84.4898,45.5276,100.868,100
6.988,84.4535,45.2149,99.5996,100
6.99,84.4281,44.9961,100.093,100
6.992,84.4104,45.3031,99.5172,100
6.994,84.8581,45.0578,99.5746,100
6.996,85.1715,44.8861,99.6149,100
6.998,84.9308,45.2261,100.103,100
7,84.7622,45.4641,100.905,100
7.002,84.184,45.1705,100.546,100
7.004,84.2395,45.4252,100.295,100
7.006,84.2783,45.1432,99.6589,100
7.008,84.3055,44.9459,99.6739,100
7.01,84.3245,44.8077,99.6843,100
7.012,85.2582,45.1712,99.6916,100
7.014,84.9914,44.9655,99.6967,100
7.016,84.8047,45.2817,99.7003,100
7.018,84.2137,45.503,100.623,100
7.02,84.2603,45.6579,100.349,100
7.022,84.2929,45.3062,100.157,100
7.024,84.3157,45.0599,99.5622,100
7.026,84.3316,44.8876,99.6061,100
7.028,85.2632,45.2271,99.6369,100
7.03,84.9949,45.0046,99.6584,100
7.032,84.8071,45.3091,99.6735,100
7.034,84.6756,45.5222,100.144,100
7.036,84.5836,45.2111,100.474,100
7.038,84.5192,45.4536,100.244,100
7.04,84.4741,45.1632,100.084,100
7.042,84.4426,44.9598,99.5109,100
7.044,84.8806,44.8175,99.5703,100
7.046,85.1873,45.6383,100.072,100
7.048,84.4816,45.2924,99.963,100
7.05,84.4478,45.5105,99.8867,100
7.052,84.4241,45.203,100.754,100
7.054,84.4076,44.9877,100.44,100
7.056,84.396,44.837,99.7606,100
7.058,84.3878,45.1917,99.745,100
7.06,84.8424,45.44,99.7341,100
7.062,84.7003,45.1537,99.7265,100
7.064,85.0611,45.4134,99.7212,100
7.066,84.8534,45.135,99.7174,100
7.068,84.2479,44.9401,100.635,100
7.07,84.2842,45.2639,100.817,100
7.072,84.3096,45.0304,100.025,100
7.074,84.3274,45.3271,99.9298,100
7.076,84.3398,45.0746,99.4033,100
7.078,85.2689,45.358,99.4949,100
7.08,84.9989,45.0962,100.019,100
7.082,84.3497,45.3732,99.9261,100
7.084,84.3555,45.1069,100.321,100
7.086,84.3595,44.9204,100.598,100
7.088,84.3623,45.2501,100.331,100
7.09,84.3643,45.0207,99.684,100
7.092,84.3657,45.3203,99.6914,100
7.094,85.287,45.0698,99.6966,100
7.096,85.0116,45.3547,99.7002,100
7.098,84.8188,45.5541,99.7028,100
7.1,84.6838,45.2335,99.7046,100
7.102,84.1291,45.0091,100.626,100
7.104,84.2011,44.852,100.351,100
7.106,84.7116,45.2022,100.158,100
7.108,84.6088,44.9872,100.023,100
7.11,84.997,45.2968,99.4688,100
7.112,84.8086,45.5136,99.5408,100
7.114,84.6767,45.6653,100.051,100
7.116,84.5843,45.3114,99.9485,100
7.118,84.5197,45.0636,100.337,100
7.12,84.4745,44.8901,100.609,100
7.122,84.4428,45.2289,99.8784,100
7.124,84.4206,45.0059,100.288,100
7.126,84.8653,44.8497,99.6538,100
7.128,85.1766,45.6608,99.6703,100
7.13,84.9343,45.3082,100.602,100
7.132,84.7647,45.0614,100.334,100
7.134,84.1857,45.3488,99.6863,100
7.136,84.2407,45.0898,99.693,100
7.138,84.2792,44.9085,99.6977,100
7.14,84.3061,45.2417,99.701,100
7.142,84.3249,45.475,99.7033,100
7.144,85.2585,45.1782,99.7049,100
7.146,84.9916,44.9703,100.626,100
7.148,84.3446,45.2851,100.351,100
7.15,84.8121,45.0452,99.6982,100
7.152,84.2189,45.3374,100.162,100
7.154,84.7241,45.0818,99.5655,100
7.156,84.6176,45.3631,99.6085,100
7.158,84.0828,45.56,99.6385,100
7.16,85.089,45.2376,100.12,100
7.162,84.873,45.012,100.457,100
7.164,84.7217,45.3142,100.692,100
7.166,84.6159,45.0656,99.9371,100
7.168,84.0816,44.8915,99.8686,100
7.17,84.1678,45.2299,99.8206,100
7.172,85.1485,45.4667,99.7871,100
7.174,84.9146,45.6325,99.7635,100
7.176,84.7509,45.2884,99.7471,100
7.178,84.1761,45.0475,100.656,100
7.18,84.2339,45.3391,100.372,100
7.182,84.2744,45.083,100.173,100
7.184,84.763,44.9037,100.034,100
7.186,84.6447,45.2384,99.9361,100
7.188,85.0222,45.4727,99.8679,100
7.19,85.2864,45.6367,100.28,100
7.192,84.551,45.2913,100.109,100
7.194,84.4963,45.0496,100.449,100
7.196,84.4581,44.8803,99.7667,100
7.198,84.4313,45.222,99.2891,100
7.2,84.4126,45.4612,99.8752,100
7.202,84.3995,45.1685,99.8252,100
7.204,84.8505,45.4238,99.7903,100
7.206,85.1662,45.1423,100.226,100
7.208,84.4668,44.9452,100.531,100
7.21,84.4375,45.2675,99.8241,100
7.212,84.4169,45.0329,99.7895,100
7.214,84.4025,44.8686,99.7653,100
7.216,84.3924,45.6741,99.7483,100
7.218,84.3854,45.3175,99.7364,100
7.22,84.8406,45.0678,99.7281,100
7.222,85.1593,44.8931,100.643,100
7.224,84.9222,45.231,100.362,100
7.226,84.296,45.0073,100.166,100
7.228,84.3179,45.311,100.029,100
7.23,84.3332,45.0633,99.9329,100
7.232,84.8041,45.3501,99.8657,100
7.234,85.1337,45.5509,100.739,100
7.236,84.4441,45.2313,100.43,100
7.238,84.4215,45.0075,100.214,100
7.24,84.4057,45.3111,99.6019,100
7.242,84.3947,45.0634,99.6339,100
7.244,84.387,45.3502,99.6564,100
7.246,84.3815,45.0908,99.6721,100
7.248,85.2981,45.3693,99.6831,100
7.25,85.0194,45.1042,100.611,100
7.252,84.364,45.3787,100.801,100
7.254,84.3655,45.1107,100.013,100
7.256,84.3665,44.9231,99.9216,100
7.258,84.3672,45.252,99.8577,100
7.26,84.3677,45.022,99.813,100
7.262,84.3681,45.3212,99.7817,100
7.264,85.2887,45.0705,99.7598,100
7.266,85.473,45.8154,100.665,100
7.268,84.6816,45.4164,100.378,100
7.27,84.5878,45.1371,99.717,100
7.272,84.5221,44.9416,100.175,100
7.274,84.4761,45.2649,99.5747,100
7.276,84.444,45.0311,99.6149,100
7.278,84.4214,45.3276,99.6431,100
7.28,84.8659,45.0749,99.6627,100
7.282,84.7168,45.3583,100.597,100
7.284,84.6124,45.5566,100.33,100
7.286,84.5394,45.2353,100.144,100
7.288,84.4882,45.0103,100.474,100
7.29,84.4524,45.313,99.7839,100
7.292,84.4274,45.0647,99.7613,100
7.294,84.4098,44.8909,100.206,100
7.296,84.8577,45.2295,100.517,100
7.298,85.1713,45.4665,100.274,100
7.3,84.4704,45.6323,99.6445,100
7.302,84.4399,45.2883,99.6638,100
7.304,84.4186,45.0474,99.6772,100
7.306,84.4037,45.339,99.6867,100
7.308,84.3933,45.0829,100.153,100
7.31,84.386,45.3639,100.94,100
7.312,84.3808,45.5605,100.571,100
7.314,84.8375,45.238,100.312,100
7.316,85.1571,45.0122,99.671,100
7.318,84.4604,45.3144,99.6823,100
7.32,84.433,45.0657,99.6902,100
7.322,84.4138,44.8916,99.6958,100
7.324,84.4003,45.2299,99.6996,100
7.326,84.3909,45.4668,100.623,100
7.328,84.3843,45.1724,100.809,100
7.33,84.8399,45.4265,99.5583,100
7.332,85.1588,45.1442,100.064,100
7.334,84.9218,44.9465,99.9572,100
7.336,84.7559,45.2684,99.8826,100
7.338,84.1796,45.0335,99.8304,100
7.34,84.2364,45.3293,99.7939,100
7.342,85.1965,45.5363,100.229,100
7.344,84.9483,45.221,100.533,100
