Time(s),ResponseKp1_Tiinf_Td0,ResponseKp6_TiinfTd0,ResponseKp6_Tiinf_Td1,ResponseKp6_Tiinf_Td0.25
6.468,6.36602,6.27091,6.23103,6.29545
6.47,6.36602,6.27091,6.21569,6.29545
6.472,6.36602,6.27091,6.20648,6.29545
6.474,6.36602,6.27091,6.20648,6.29545
6.476,6.36602,6.27091,6.21569,6.29545
6.478,6.36602,6.27091,6.23409,6.29545
6.48,6.36602,6.27091,6.2525,6.29545
6.482,6.36602,6.27091,6.27091,6.29545
6.484,6.36602,6.27091,6.28625,6.29545
6.486,6.36602,6.27091,6.29545,6.29545
6.488,6.36602,6.27091,6.29239,6.29545
6.49,6.36602,6.27091,6.28011,6.29545
6.492,6.36602,6.27091,6.26171,6.29545
6.494,6.36602,6.27091,6.2433,6.29545
6.496,6.36602,6.27091,6.22489,6.29545
6.498,6.36602,6.27091,6.21262,6.29545
6.5,6.36602,6.27091,6.20955,6.29545
6.502,6.36602,6.27091,6.21262,6.29545
6.504,6.36602,6.27091,6.22489,6.29545
6.506,6.36602,6.27091,6.24637,6.29545
6.508,6.36602,6.27091,6.26477,6.29545
6.51,6.36602,6.27091,6.28318,6.29545
6.512,6.36602,6.27091,6.29239,6.29545
6.514,6.36602,6.27091,6.29239,6.29545
6.516,6.36602,6.27091,6.28625,6.29545
6.518,6.36602,6.27091,6.27091,6.29545
6.52,6.36602,6.27091,6.24943,6.29545
6.522,6.36602,6.27091,6.23103,6.29545
6.524,6.36602,6.27091,6.21569,6.29545
6.526,6.36602,6.27091,6.20955,6.29545
6.528,6.36602,6.27091,6.20955,6.29545
6.53,6.36602,6.27091,6.22182,6.29545
6.532,6.36602,6.27091,6.24023,6.29545
6.534,6.36602,6.27091,6.25864,6.29545
6.536,6.36602,6.27091,6.27705,6.29545
6.538,6.36602,6.27091,6.28932,6.29545
6.54,6.36602,6.27091,6.29545,6.29545
6.542,6.36602,6.27091,6.28932,6.29545
6.544,6.36602,6.27091,6.27705,6.29545
6.546,6.36602,6.27091,6.25557,6.29545
6.548,6.36602,6.27091,6.23716,6.29545
6.55,6.36602,6.27091,6.22182,6.29545
6.552,6.36602,6.27091,6.21262,6.29545
6.554,6.36602,6.27091,6.21262,6.29545
6.556,6.36602,6.27091,6.22182,6.29545
6.558,6.36602,6.27091,6.24023,6.29545
6.56,6.36602,6.27091,6.25864,6.29545
6.562,6.36602,6.27091,6.27705,6.29545
6.564,6.36602,6.27091,6.28932,6.29545
6.566,6.36602,6.27091,6.29545,6.29545
6.568,6.36602,6.27091,6.29239,6.29545
6.57,6.36602,6.27091,6.27705,6.29545
6.572,6.36602,6.27091,6.26171,6.29545
6.574,6.36602,6.27091,6.24023,6.29545
6.576,6.36602,6.27091,6.22489,6.29545
6.578,6.36602,6.27091,6.21569,6.29545
6.58,6.36602,6.27091,6.21569,6.29545
6.582,6.36602,6.27091,6.22182,6.29545
6.584,6.36602,6.27091,6.24023,6.29545
6.586,6.36602,6.27091,6.25864,6.29545
6.588,6.36602,6.27091,6.27705,6.29545
6.59,6.36602,6.27091,6.28932,6.29545
6.592,6.36602,6.27091,6.29545,6.29545
6.594,6.36602,6.27091,6.29545,6.29545
6.596,6.36602,6.27091,6.28318,6.29545
6.598,6.36602,6.27091,6.26477,6.29545
6.6,6.36602,6.27091,6.2433,6.29545
6.602,6.36602,6.27091,6.22796,6.29545
6.604,6.36602,6.27091,6.21569,6.29545
6.606,6.36602,6.27091,6.21569,6.29545
6.608,6.36602,6.27091,6.22182,6.29545
6.61,6.36602,6.27091,6.23716,6.29545
6.612,6.36602,6.27091,6.25557,6.29545
6.614,6.36602,6.27091,6.27398,6.29545
6.616,6.36602,6.27091,6.28932,6.29545
6.618,6.36602,6.27091,6.29852,6.29545
6.62,6.36602,6.27091,6.29852,6.29545
6.622,6.36602,6.27091,6.28932,6.29545
6.624,6.36602,6.27091,6.27091,6.29545
6.626,6.36602,6.27091,6.24943,6.29545
6.628,6.36602,6.27091,6.23103,6.29545
6.63,6.36602,6.27091,6.21875,6.29545
6.632,6.36602,6.27091,6.21262,6.29545
6.634,6.36602,6.27091,6.21569,6.29545
6.636,6.36602,6.27091,6.22796,6.29545
6.638,6.36602,6.27091,6.24637,6.29545
6.64,6.36602,6.27091,6.26784,6.29545
6.642,6.36602,6.27091,6.28625,6.29545
6.644,6.36602,6.27091,6.29852,6.29545
6.646,6.36602,6.27091,6.30159,6.29545
6.648,6.36602,6.27091,6.29545,6.29545
6.65,6.36602,6.27091,6.28318,6.29545
6.652,6.36602,6.27091,6.26171,6.29545
6.654,6.36602,6.27091,6.24023,6.29545
6.656,6.36602,6.27091,6.22489,6.29545
6.658,6.36602,6.27091,6.21569,6.29545
6.66,6.36602,6.27091,6.21262,6.29545
6.662,6.36602,6.27091,6.21875,6.29545
6.664,6.36602,6.27091,6.23716,6.29545
6.666,6.36602,6.27091,6.25557,6.29545
6.668,6.36602,6.27091,6.27705,6.29545
6.67,6.36602,6.27091,6.29239,6.29545
6.672,6.36602,6.27091,6.30159,6.29545
6.674,6.36602,6.27091,6.30159,6.29545
6.676,6.36602,6.27091,6.29239,6.29545
6.678,6.36602,6.27091,6.27398,6.29545
6.68,6.36602,6.27091,6.25557,6.29545
6.682,6.36602,6.27091,6.23409,6.29545
6.684,6.36602,6.27091,6.22182,6.29545
6.686,6.36602,6.27091,6.21262,6.29545
6.688,6.36602,6.27091,6.21569,6.29545
6.69,6.36602,6.27091,6.22796,6.29545
6.692,6.36602,6.27091,6.24637,6.29545
6.694,6.36602,6.27091,6.26477,6.29545
6.696,6.36602,6.27091,6.28318,6.29545
6.698,6.36602,6.27091,6.29545,6.29545
6.7,6.36602,6.27091,6.30159,6.29545
6.702,6.36602,6.27091,6.29852,6.29545
6.704,6.36602,6.27091,6.28318,6.29545
6.706,6.36602,6.27091,6.26477,6.29545
6.708,6.36602,6.27091,6.2433,6.29545
6.71,6.36602,6.27091,6.22796,6.29545
6.712,6.36602,6.27091,6.21875,6.29545
6.714,6.36602,6.27091,6.21569,6.29545
6.716,6.36602,6.27091,6.22489,6.29545
6.718,6.36602,6.27091,6.24023,6.29545
6.72,6.36602,6.27091,6.26171,6.29545
6.722,6.36602,6.27091,6.28011,6.29545
6.724,6.36602,6.27091,6.29545,6.29545
6.726,6.36602,6.27091,6.30159,6.29545
6.728,6.36602,6.27091,6.30159,6.29545
6.73,6.36602,6.27091,6.29239,6.29545
6.732,6.36602,6.27091,6.27398,6.29545
6.734,6.36602,6.27091,6.2525,6.29545
6.736,6.36602,6.27091,6.23409,6.29545
6.738,6.36602,6.27091,6.21875,6.29545
6.74,6.36602,6.27091,6.21569,6.29545
6.742,6.36602,6.27091,6.21569,6.29545
6.744,6.36602,6.27091,6.23103,6.29545
6.746,6.36602,6.27091,6.24943,6.29545
6.748,6.36602,6.27091,6.26784,6.29545
6.75,6.36602,6.27091,6.28625,6.29545
6.752,6.36602,6.27091,6.29852,6.29545
6.754,6.36602,6.27091,6.30159,6.29545
6.756,6.36602,6.27091,6.29545,6.29545
6.758,6.36602,6.27091,6.28011,6.29545
6.76,6.36602,6.27091,6.26171,6.29545
6.762,6.36602,6.27091,6.2433,6.29545
6.764,6.36602,6.27091,6.22796,6.29545
6.766,6.36602,6.27091,6.21875,6.29545
6.768,6.36602,6.27091,6.21875,6.29545
6.77,6.36602,6.27091,6.22796,6.29545
6.772,6.36602,6.27091,6.24637,6.29545
6.774,6.36602,6.27091,6.26784,6.29545
6.776,6.36602,6.27091,6.28318,6.29545
6.778,6.36602,6.27091,6.29852,6.29545
6.78,6.36602,6.27091,6.30159,6.29545
6.782,6.36602,6.27091,6.29852,6.29545
6.784,6.36602,6.27091,6.28625,6.29545
6.786,6.36602,6.27091,6.26477,6.29545
6.788,6.36602,6.27091,6.24637,6.29545
6.79,6.36602,6.27091,6.23103,6.29545
6.792,6.36602,6.27091,6.21875,6.29545
6.794,6.36602,6.27091,6.21875,6.29545
6.796,6.36602,6.27091,6.22796,6.29545
6.798,6.36602,6.27091,6.2433,6.29545
6.8,6.36602,6.27091,6.26477,6.29545
6.802,6.36602,6.27091,6.28318,6.29545
6.804,6.36602,6.27091,6.29852,6.29545
6.806,6.36602,6.27091,6.30466,6.29545
6.808,6.36602,6.27091,6.30466,6.29545
6.81,6.36602,6.27091,6.29239,6.29545
6.812,6.36602,6.27091,6.27398,6.29545
6.814,6.36602,6.27091,6.25557,6.29545
6.816,6.36602,6.27091,6.23716,6.29545
6.818,6.36602,6.27091,6.22489,6.29545
6.82,6.36602,6.27091,6.21875,6.29545
6.822,6.36602,6.27091,6.22489,6.29545
6.824,6.36602,6.27091,6.23716,6.29545
6.826,6.36602,6.27091,6.25557,6.29545
6.828,6.36602,6.27091,6.27705,6.29545
6.83,6.36602,6.27091,6.29239,6.29545
6.832,6.36602,6.27091,6.30159,6.29545
6.834,6.36602,6.27091,6.30466,6.29545
6.836,6.36602,6.27091,6.29545,6.29545
6.838,6.36602,6.27091,6.28011,6.29545
6.84,6.36602,6.27091,6.26171,6.29545
6.842,6.36602,6.27091,6.2433,6.29545
6.844,6.36602,6.27091,6.22796,6.29545
6.846,6.36602,6.27091,6.21875,6.29545
6.848,6.36602,6.27091,6.22182,6.29545
6.85,6.36602,6.27091,6.23409,6.29545
6.852,6.36602,6.27091,6.2525,6.29545
6.854,6.36602,6.27091,6.27091,6.29545
6.856,6.36602,6.27091,6.28625,6.29545
6.858,6.36602,6.27091,6.29852,6.29545
6.86,6.36602,6.27091,6.30159,6.29545
6.862,6.36602,6.27091,6.29545,6.29545
6.864,6.36602,6.27091,6.28011,6.29545
6.866,6.36602,6.27091,6.26171,6.29545
6.868,6.36602,6.27091,6.2433,6.29545
6.87,6.36602,6.27091,6.23103,6.29545
6.872,6.36602,6.27091,6.22182,6.29545
6.874,6.36602,6.27091,6.22489,6.29545
6.876,6.36602,6.27091,6.23716,6.29545
6.878,6.36602,6.27091,6.2525,6.29545
6.88,6.36602,6.27091,6.27398,6.29545
6.882,6.36602,6.27091,6.28932,6.29545
6.884,6.36602,6.27091,6.29852,6.29545
6.886,6.36602,6.27091,6.30159,6.29545
6.888,6.36602,6.27091,6.29545,6.29545
6.89,6.36602,6.27091,6.27705,6.29545
6.892,6.36602,6.27091,6.25864,6.29545
6.894,6.36602,6.27091,6.24023,6.29545
6.896,6.36602,6.27091,6.22796,6.29545
6.898,6.36602,6.27091,6.22182,6.29545
6.9,6.36602,6.27091,6.22489,6.29545
6.902,6.36602,6.27091,6.23716,6.29545
6.904,6.36602,6.27091,6.25557,6.29545
6.906,6.36602,6.27091,6.27398,6.29545
6.908,6.36602,6.27091,6.28932,6.29545
6.91,6.36602,6.27091,6.30159,6.29545
6.912,6.36602,6.27091,6.30159,6.29545
6.914,6.36602,6.27091,6.29545,6.29545
6.916,6.36602,6.27091,6.27705,6.29545
6.918,6.36602,6.27091,6.25864,6.29545
6.92,6.36602,6.27091,6.24023,6.29545
6.922,6.36602,6.27091,6.22796,6.29545
6.924,6.36602,6.27091,6.21875,6.29545
6.926,6.36602,6.27091,6.22182,6.29545
6.928,6.36602,6.27091,6.23409,6.29545
6.93,6.36602,6.27091,6.2525,6.29545
6.932,6.36602,6.27091,6.27398,6.29545
6.934,6.36602,6.27091,6.28932,6.29545
6.936,6.36602,6.27091,6.30159,6.29545
6.938,6.36602,6.27091,6.30466,6.29545
6.94,6.36602,6.27091,6.29852,6.29545
6.942,6.36602,6.27091,6.28318,6.29545
6.944,6.36602,6.27091,6.26171,6.29545
6.946,6.36602,6.27091,6.2433,6.29545
6.948,6.36602,6.27091,6.22796,6.29545
6.95,6.36602,6.27091,6.22182,6.29545
6.952,6.36602,6.27091,6.22182,6.29545
6.954,6.36602,6.27091,6.23103,6.29545
6.956,6.36602,6.27091,6.24943,6.29545
6.958,6.36602,6.27091,6.27091,6.29545
6.96,6.36602,6.27091,6.28932,6.29545
6.962,6.36602,6.27091,6.30159,6.29545
6.964,6.36602,6.27091,6.30466,6.29545
6.966,6.36602,6.27091,6.30159,6.29545
6.968,6.36602,6.27091,6.28932,6.29545
6.97,6.36602,6.27091,6.27091,6.29545
6.972,6.36602,6.27091,6.24943,6.29545
6.974,6.36602,6.27091,6.23409,6.29545
6.976,6.36602,6.27091,6.22489,6.29545
6.978,6.36602,6.27091,6.22182,6.29545
6.98,6.36602,6.27091,6.22796,6.29545
6.982,6.36602,6.27091,6.2433,6.29545
6.984,6.36602,6.27091,6.26477,6.29545
6.986,6.36602,6.27091,6.28318,6.29545
6.988,6.36602,6.27091,6.29852,6.29545
6.99,6.36602,6.27091,6.30466,6.29545
6.992,6.36602,6.27091,6.30466,6.29545
6.994,6.36602,6.27091,6.29545,6.29545
6.996,6.36602,6.27091,6.27705,6.29545
6.998,6.36602,6.27091,6.25557,6.29545
7,6.36602,6.27091,6.24023,6.29545
7.002,6.36602,6.27091,6.22796,6.29545
7.004,6.36602,6.27091,6.22489,6.29545
7.006,6.36602,6.27091,6.22796,6.29545
7.008,6.36602,6.27091,6.24023,6.29545
7.01,6.36602,6.27091,6.26171,6.29545
7.012,6.36602,6.27091,6.28011,6.29545
7.014,6.36602,6.27091,6.29545,6.29545
7.016,6.36602,6.27091,6.30466,6.29545
7.018,6.36602,6.27091,6.30773,6.29545
7.02,6.36602,6.27091,6.29852,6.29545
7.022,6.36602,6.27091,6.28011,6.29545
7.024,6.36602,6.27091,6.26171,6.29545
7.026,6.36602,6.27091,6.2433,6.29545
7.028,6.36602,6.27091,6.22796,6.29545
7.03,6.36602,6.27091,6.22182,6.29545
7.032,6.36602,6.27091,6.22489,6.29545
7.034,6.36602,6.27091,6.23716,6.29545
7.036,6.36602,6.27091,6.25557,6.29545
7.038,6.36602,6.27091,6.27398,6.29545
7.04,6.36602,6.27091,6.29239,6.29545
7.042,6.36602,6.27091,6.30159,6.29545
7.044,6.36602,6.27091,6.30773,6.29545
7.046,6.36602,6.27091,6.30159,6.29545
7.048,6.36602,6.27091,6.28625,6.29545
7.05,6.36602,6.27091,6.26784,6.29545
7.052,6.36602,6.27091,6.24943,6.29545
7.054,6.36602,6.27091,6.23409,6.29545
7.056,6.36602,6.27091,6.22489,6.29545
7.058,6.36602,6.27091,6.22489,6.29545
7.06,6.36602,6.27091,6.23409,6.29545
7.062,6.36602,6.27091,6.2525,6.29545
7.064,6.36602,6.27091,6.27091,6.29545
7.066,6.36602,6.27091,6.28932,6.29545
7.068,6.36602,6.27091,6.30159,6.29545
7.07,6.36602,6.27091,6.30773,6.29545
7.072,6.36602,6.27091,6.30466,6.29545
7.074,6.36602,6.27091,6.29239,6.29545
7.076,6.36602,6.27091,6.27398,6.29545
7.078,6.36602,6.27091,6.2525,6.29545
7.08,6.36602,6.27091,6.23716,6.29545
7.082,6.36602,6.27091,6.22796,6.29545
7.084,6.36602,6.27091,6.22489,6.29545
7.086,6.36602,6.27091,6.23103,6.29545
7.088,6.36602,6.27091,6.24943,6.29545
7.09,6.36602,6.27091,6.26784,6.29545
7.092,6.36602,6.27091,6.28625,6.29545
7.094,6.36602,6.27091,6.30159,6.29545
7.096,6.36602,6.27091,6.31079,6.29545
7.098,6.36602,6.27091,6.30773,6.29545
7.1,6.36602,6.27091,6.29545,6.29545
7.102,6.36602,6.27091,6.27705,6.29545
7.104,6.36602,6.27091,6.25864,6.29545
7.106,6.36602,6.27091,6.2433,6.29545
7.108,6.36602,6.27091,6.23103,6.29545
7.11,6.36602,6.27091,6.22796,6.29545
7.112,6.36602,6.27091,6.23409,6.29545
7.114,6.36602,6.27091,6.24943,6.29545
7.116,6.36602,6.27091,6.26784,6.29545
7.118,6.36602,6.27091,6.28625,6.29545
7.12,6.36602,6.27091,6.30159,6.29545
7.122,6.36602,6.27091,6.31079,6.29545
7.124,6.36602,6.27091,6.31079,6.29545
7.126,6.36602,6.27091,6.29852,6.29545
7.128,6.36602,6.27091,6.28318,6.29545
7.13,6.36602,6.27091,6.26171,6.29545
7.132,6.36602,6.27091,6.24637,6.29545
7.134,6.36602,6.27091,6.23409,6.29545
7.136,6.36602,6.27091,6.22796,6.29545
7.138,6.36602,6.27091,6.23103,6.29545
7.14,6.36602,6.27091,6.24637,6.29545
7.142,6.36602,6.27091,6.26477,6.29545
7.144,6.36602,6.27091,6.28318,6.29545
7.146,6.36602,6.27091,6.30159,6.29545
7.148,6.36602,6.27091,6.31079,6.29545
7.15,6.36602,6.27091,6.31079,6.29545
7.152,6.36602,6.27091,6.30159,6.29545
7.154,6.36602,6.27091,6.28625,6.29545
7.156,6.36602,6.27091,6.26477,6.29545
7.158,6.36602,6.27091,6.24637,6.29545
7.16,6.36602,6.27091,6.23409,6.29545
7.162,6.36602,6.27091,6.22796,6.29545
7.164,6.36602,6.27091,6.23103,6.29545
7.166,6.36602,6.27091,6.2433,6.29545
7.168,6.36602,6.27091,6.26171,6.29545
7.17,6.36602,6.27091,6.28011,6.29545
7.172,6.36602,6.27091,6.29852,6.29545
7.174,6.36602,6.27091,6.30773,6.29545
7.176,6.36602,6.27091,6.31079,6.29545
7.178,6.36602,6.27091,6.30466,6.29545
7.18,6.36602,6.27091,6.28932,6.29545
7.182,6.36602,6.27091,6.26784,6.29545
7.184,6.36602,6.27091,6.24943,6.29545
7.186,6.36602,6.27091,6.23409,6.29545
7.188,6.36602,6.27091,6.22796,6.29545
7.19,6.36602,6.27091,6.22796,6.29545
7.192,6.36602,6.27091,6.24023,6.29545
7.194,6.36602,6.27091,6.25557,6.29545
7.196,6.36602,6.27091,6.27705,6.29545
7.198,6.36602,6.27091,6.29545,6.29545
7.2,6.36602,6.27091,6.30773,6.29545
7.202,6.36602,6.27091,6.31386,6.29545
7.204,6.36602,6.27091,6.31079,6.29545
7.206,6.36602,6.27091,6.29545,6.29545
7.208,6.36602,6.27091,6.27705,6.29545
7.21,6.36602,6.27091,6.25864,6.29545
7.212,6.36602,6.27091,6.24023,6.29545
7.214,6.36602,6.27091,6.23103,6.29545
7.216,6.36602,6.27091,6.23103,6.29545
7.218,6.36602,6.27091,6.24023,6.29545
7.22,6.36602,6.27091,6.25557,6.29545
7.222,6.36602,6.27091,6.27398,6.29545
7.224,6.36602,6.27091,6.29239,6.29545
7.226,6.36602,6.27091,6.30773,6.29545
7.228,6.36602,6.27091,6.31386,6.29545
7.23,6.36602,6.27091,6.31386,6.29545
7.232,6.36602,6.27091,6.30159,6.29545
7.234,6.36602,6.27091,6.28318,6.29545
7.236,6.36602,6.27091,6.26171,6.29545
7.238,6.36602,6.27091,6.24637,6.29545
7.24,6.36602,6.27091,6.23409,6.29545
7.242,6.36602,6.27091,6.23103,6.29545
7.244,6.36602,6.27091,6.23716,6.29545
7.246,6.36602,6.27091,6.2525,6.29545
7.248,6.36602,6.27091,6.27091,6.29545
7.25,6.36602,6.27091,6.28932,6.29545
7.252,6.36602,6.27091,6.30773,6.29545
7.254,6.36602,6.27091,6.31386,6.29545
7.256,6.36602,6.27091,6.31386,6.29545
7.258,6.36602,6.27091,6.30466,6.29545
7.26,6.36602,6.27091,6.28932,6.29545
7.262,6.36602,6.27091,6.26784,6.29545
7.264,6.36602,6.27091,6.24943,6.29545
7.266,6.36602,6.27091,6.23409,6.29545
7.268,6.36602,6.27091,6.22796,6.29545
7.27,6.36602,6.27091,6.22796,6.29545
7.272,6.36602,6.27091,6.2433,6.29545
7.274,6.36602,6.27091,6.26171,6.29545
7.276,6.36602,6.27091,6.28011,6.29545
7.278,6.36602,6.27091,6.29852,6.29545
7.28,6.36602,6.27091,6.31079,6.29545
7.282,6.36602,6.27091,6.31386,6.29545
7.284,6.36602,6.27091,6.30773,6.29545
7.286,6.36602,6.27091,6.29545,6.29545
7.288,6.36602,6.27091,6.27398,6.29545
7.29,6.36602,6.27091,6.25557,6.29545
7.292,6.36602,6.27091,6.24023,6.29545
7.294,6.36602,6.27091,6.23103,6.29545
7.296,6.36602,6.27091,6.23103,6.29545
7.298,6.36602,6.27091,6.24023,6.29545
7.3,6.36602,6.27091,6.25864,6.29545
7.302,6.36602,6.27091,6.27705,6.29545
7.304,6.36602,6.27091,6.29545,6.29545
7.306,6.36602,6.27091,6.30773,6.29545
7.308,6.36602,6.27091,6.31386,6.29545
7.31,6.36602,6.27091,6.31386,6.29545
7.312,6.36602,6.27091,6.29852,6.29545
7.314,6.36602,6.27091,6.28011,6.29545
7.316,6.36602,6.27091,6.26171,6.29545
7.318,6.36602,6.27091,6.24637,6.29545
7.32,6.36602,6.27091,6.23716,6.29545
7.322,6.36602,6.27091,6.23409,6.29545
7.324,6.36602,6.27091,6.2433,6.29545
7.326,6.36602,6.27091,6.25864,6.29545
7.328,6.36602,6.27091,6.27705,6.29545
7.33,6.36602,6.27091,6.29545,6.29545
7.332,6.36602,6.27091,6.31079,6.29545
7.334,6.36602,6.27091,6.31693,6.29545
7.336,6.36602,6.27091,6.31386,6.29545
7.338,6.36602,6.27091,6.30159,6.29545
7.34,6.36602,6.27091,6.28318,6.29545
7.342,6.36602,6.27091,6.26477,6.29545
7.344,6.36602,6.27091,6.24943,6.29545
7.346,6.36602,6.27091,6.24023,6.29545
7.348,6.36602,6.27091,6.23716,6.29545
7.35,6.36602,6.27091,6.2433,6.29545
7.352,6.36602,6.27091,6.25864,6.29545
7.354,6.36602,6.27091,6.28011,6.29545
7.356,6.36602,6.27091,6.29852,6.29545
7.358,6.36602,6.27091,6.31386,6.29545
7.36,6.36602,6.27091,6.32,6.29545
7.362,6.36602,6.27091,6.31693,6.29545
7.364,6.36602,6.27091,6.30773,6.29545
7.366,6.36602,6.27091,6.28932,6.29545
7.368,6.36602,6.27091,6.26784,6.29545
7.37,6.36602,6.27091,6.24943,6.29545
7.372,6.36602,6.27091,6.23716,6.29545
7.374,6.36602,6.27091,6.23103,6.29545
7.376,6.36602,6.27091,6.23716,6.29545
7.378,6.36602,6.27091,6.24943,6.29545
7.38,6.36602,6.27091,6.26784,6.29545
7.382,6.36602,6.27091,6.28932,6.29545
7.384,6.36602,6.27091,6.30773,6.29545
7.386,6.36602,6.27091,6.32,6.29545
7.388,6.36602,6.27091,6.32307,6.29545
7.39,6.36602,6.27091,6.31693,6.29545
7.392,6.36602,6.27091,6.30159,6.29545
7.394,6.36602,6.27091,6.28011,6.29545
7.396,6.36602,6.27091,6.26171,6.29545
7.398,6.36602,6.27091,6.24637,6.29545
7.4,6.36602,6.27091,6.23716,6.29545
7.402,6.36602,6.27091,6.23716,6.29545
7.404,6.36602,6.27091,6.24637,6.29545
7.406,6.36602,6.27091,6.26171,6.29545
7.408,6.36602,6.27091,6.28318,6.29545
7.41,6.36602,6.27091,6.30159,6.29545
7.412,6.36602,6.27091,6.31386,6.29545
7.414,6.36602,6.27091,6.32307,6.29545
7.416,6.36602,6.27091,6.32,6.29545
7.418,6.36602,6.27091,6.30773,6.29545
7.42,6.36602,6.27091,6.28932,6.29545
7.422,6.36602,6.27091,6.27091,6.29545
7.424,6.36602,6.27091,6.2525,6.29545
7.426,6.36602,6.27091,6.24023,6.29545
7.428,6.36602,6.27091,6.23716,6.29545
7.43,6.36602,6.27091,6.2433,6.29545
7.432,6.36602,6.27091,6.25864,6.29545
7.434,6.36602,6.27091,6.27705,6.29545
7.436,6.36602,6.27091,6.29545,6.29545
7.438,6.36602,6.27091,6.31079,6.29545
7.44,6.36602,6.27091,6.32,6.29545
7.442,6.36602,6.27091,6.32,6.29545
7.444,6.36602,6.27091,6.31079,6.29545
7.446,6.36602,6.27091,6.29239,6.29545
7.448,6.36602,6.27091,6.27398,6.29545
7.45,6.36602,6.27091,6.25557,6.29545
7.452,6.36602,6.27091,6.2433,6.29545
7.454,6.36602,6.27091,6.23716,6.29545
7.456,6.36602,6.27091,6.24023,6.29545
7.458,6.36602,6.27091,6.2525,6.29545
7.46,6.36602,6.27091,6.27398,6.29545
7.462,6.36602,6.27091,6.29239,6.29545
7.464,6.36602,6.27091,6.30773,6.29545
7.466,6.36602,6.27091,6.31693,6.29545
7.468,6.36602,6.27091,6.32,6.29545
7.47,6.36602,6.27091,6.31386,6.29545
7.472,6.36602,6.27091,6.29852,6.29545
7.474,6.36602,6.27091,6.27705,6.29545
7.476,6.36602,6.27091,6.25864,6.29545
7.478,6.36602,6.27091,6.2433,6.29545
7.48,6.36602,6.27091,6.23409,6.29545
7.482,6.36602,6.27091,6.23409,6.29545
7.484,6.36602,6.27091,6.24637,6.29545
7.486,6.36602,6.27091,6.26477,6.29545
7.488,6.36602,6.27091,6.28318,6.29545
7.49,6.36602,6.27091,6.30159,6.29545
7.492,6.36602,6.27091,6.31693,6.29545
7.494,6.36602,6.27091,6.32,6.29545
7.496,6.36602,6.27091,6.31693,6.29545
7.498,6.36602,6.27091,6.30466,6.29545
7.5,6.36602,6.27091,6.28625,6.29545
7.502,6.36602,6.27091,6.26784,6.29545
7.504,6.36602,6.27091,6.2525,6.29545
7.506,6.36602,6.27091,6.24023,6.29545
7.508,6.36602,6.27091,6.24023,6.29545
7.51,6.36602,6.27091,6.24637,6.29545
7.512,6.36602,6.27091,6.26171,6.29545
7.514,6.36602,6.27091,6.28318,6.29545
7.516,6.36602,6.27091,6.30159,6.29545
7.518,6.36602,6.27091,6.31386,6.29545
7.52,6.36602,6.27091,6.32307,6.29545
7.522,6.36602,6.27091,6.32,6.29545
7.524,6.36602,6.27091,6.30773,6.29545
7.526,6.36602,6.27091,6.28932,6.29545
7.528,6.36602,6.27091,6.27091,6.29545
7.53,6.36602,6.27091,6.25557,6.29545
7.532,6.36602,6.27091,6.2433,6.29545
7.534,6.36602,6.27091,6.24023,6.29545
7.536,6.36602,6.27091,6.24637,6.29545
7.538,6.36602,6.27091,6.26171,6.29545
7.54,6.36602,6.27091,6.28318,6.29545
7.542,6.36602,6.27091,6.30159,6.29545
7.544,6.36602,6.27091,6.31386,6.29545
7.546,6.36602,6.27091,6.32307,6.29545
7.548,6.36602,6.27091,6.32307,6.29545
7.55,6.36602,6.27091,6.31079,6.29545
7.552,6.36602,6.27091,6.29239,6.29545
7.554,6.36602,6.27091,6.27398,6.29545
7.556,6.36602,6.27091,6.25864,6.29545
7.558,6.36602,6.27091,6.24637,6.29545
7.56,6.36602,6.27091,6.2433,6.29545
7.562,6.36602,6.27091,6.24637,6.29545
7.564,6.36602,6.27091,6.26171,6.29545
7.566,6.36602,6.27091,6.28011,6.29545
7.568,6.36602,6.27091,6.29852,6.29545
7.57,6.36602,6.27091,6.31386,6.29545
7.572,6.36602,6.27091,6.32307,6.29545
7.574,6.36602,6.27091,6.32307,6.29545
7.576,6.36602,6.27091,6.31386,6.29545
7.578,6.36602,6.27091,6.29545,6.29545
7.58,6.36602,6.27091,6.27705,6.29545
7.582,6.36602,6.27091,6.25864,6.29545
7.584,6.36602,6.27091,6.24637,6.29545
7.586,6.36602,6.27091,6.24023,6.29545
7.588,6.36602,6.27091,6.2433,6.29545
7.59,6.36602,6.27091,6.25557,6.29545
7.592,6.36602,6.27091,6.27398,6.29545
7.594,6.36602,6.27091,6.29545,6.29545
7.596,6.36602,6.27091,6.31386,6.29545
7.598,6.36602,6.27091,6.32307,6.29545
7.6,6.36602,6.27091,6.32613,6.29545
7.602,6.36602,6.27091,6.32,6.29545
7.604,6.36602,6.27091,6.30466,6.29545
7.606,6.36602,6.27091,6.28318,6.29545
7.608,6.36602,6.27091,6.26477,6.29545
7.61,6.36602,6.27091,6.24943,6.29545
7.612,6.36602,6.27091,6.24023,6.29545
7.614,6.36602,6.27091,6.24023,6.29545
7.616,6.36602,6.27091,6.24943,6.29545
7.618,6.36602,6.27091,6.26784,6.29545
7.62,6.36602,6.27091,6.28932,6.29545
7.622,6.36602,6.27091,6.30773,6.29545
7.624,6.36602,6.27091,6.32307,6.29545
7.626,6.36602,6.27091,6.3292,6.29545
