Time(s),SustainedOscillation,Setpoint,ZNPID,Optimised
6.618,11.7104,6.2832,6.29239,6.28318
6.62,11.7595,6.2832,6.29239,6.28318
6.622,11.8055,6.2832,6.29239,6.28318
6.624,11.8515,6.2832,6.29239,6.28318
6.626,11.8945,6.2832,6.29239,6.28318
6.628,11.9344,6.2832,6.29239,6.28318
6.63,11.9742,6.2832,6.29239,6.28318
6.632,12.0111,6.2832,6.29239,6.28318
6.634,12.0448,6.2832,6.29239,6.28318
6.636,12.0786,6.2832,6.29239,6.28318
6.638,12.1092,6.2832,6.29239,6.28318
6.64,12.1368,6.2832,6.29239,6.28318
6.642,12.1645,6.2832,6.29239,6.28318
6.644,12.1859,6.2832,6.29239,6.28318
6.646,12.2105,6.2832,6.29239,6.28318
6.648,12.2289,6.2832,6.29239,6.28318
6.65,12.2473,6.2832,6.29239,6.28318
6.652,12.2626,6.2832,6.29239,6.28318
6.654,12.2749,6.2832,6.29239,6.28318
6.656,12.2872,6.2832,6.29239,6.28318
6.658,12.2964,6.2832,6.29239,6.28318
6.66,12.3025,6.2832,6.29239,6.28318
6.662,12.3056,6.2832,6.29239,6.28318
6.664,12.3087,6.2832,6.29239,6.28318
6.666,12.3087,6.2832,6.29239,6.28318
6.668,12.3087,6.2832,6.29239,6.28318
6.67,12.3056,6.2832,6.29239,6.28318
6.672,12.2964,6.2832,6.29239,6.28318
6.674,12.2902,6.2832,6.29239,6.28318
6.676,12.278,6.2832,6.29239,6.28318
6.678,12.2657,6.2832,6.29239,6.28318
6.68,12.2534,6.2832,6.29239,6.28318
6.682,12.235,6.2832,6.29239,6.28318
6.684,12.2166,6.2832,6.29239,6.28318
6.686,12.1951,6.2832,6.29239,6.28318
6.688,12.1706,6.2832,6.29239,6.28318
6.69,12.1461,6.2832,6.29239,6.28318
6.692,12.1184,6.2832,6.29239,6.28318
6.694,12.0878,6.2832,6.29239,6.28318
6.696,12.0571,6.2832,6.29239,6.28318
6.698,12.0233,6.2832,6.29239,6.28318
6.7,11.9865,6.2832,6.29239,6.28318
6.702,11.9466,6.2832,6.29239,6.28318
6.704,11.9098,6.2832,6.29239,6.28318
6.706,11.8669,6.2832,6.29239,6.28318
6.708,11.8239,6.2832,6.29239,6.28318
6.71,11.7779,6.2832,6.29239,6.28318
6.712,11.7288,6.2832,6.29239,6.28318
6.714,11.6797,6.2832,6.29239,6.28318
6.716,11.6276,6.2832,6.29239,6.28318
6.718,11.5723,6.2832,6.29239,6.28318
6.72,11.5171,6.2832,6.29239,6.28318
6.722,11.4619,6.2832,6.29239,6.28318
6.724,11.4005,6.2832,6.29239,6.28318
6.726,11.3392,6.2832,6.29239,6.28318
6.728,11.2778,6.2832,6.29239,6.28318
6.73,11.2103,6.2832,6.29239,6.28318
6.732,11.1459,6.2832,6.29239,6.28318
6.734,11.0784,6.2832,6.29239,6.28318
6.736,11.0078,6.2832,6.29239,6.28318
6.738,10.9342,6.2832,6.29239,6.28318
6.74,10.8606,6.2832,6.29239,6.28318
6.742,10.7869,6.2832,6.29239,6.28318
6.744,10.7102,6.2832,6.29239,6.28318
6.746,10.6335,6.2832,6.29239,6.28318
6.748,10.5538,6.2832,6.29239,6.28318
6.75,10.474,6.2832,6.29239,6.28318
6.752,10.3881,6.2832,6.29239,6.28318
6.754,10.3053,6.2832,6.29239,6.28318
6.756,10.2194,6.2832,6.29239,6.28318
6.758,10.1335,6.2832,6.29239,6.28318
6.76,10.0445,6.2832,6.29239,6.28318
6.762,9.95553,6.2832,6.29239,6.28318
6.764,9.86349,6.2832,6.29239,6.28318
6.766,9.77145,6.2832,6.29239,6.28318
6.768,9.67635,6.2832,6.29239,6.28318
6.77,9.58124,6.2832,6.29239,6.28318
6.772,9.48613,6.2832,6.29239,6.28318
6.774,9.39103,6.2832,6.29239,6.28318
6.776,9.29285,6.2832,6.29239,6.28318
6.778,9.19161,6.2832,6.29239,6.28318
6.78,9.09037,6.2832,6.29239,6.28318
6.782,8.98912,6.2832,6.29239,6.28318
6.784,8.88481,6.2832,6.29239,6.28318
6.786,8.78357,6.2832,6.29239,6.28318
6.788,8.67926,6.2832,6.29239,6.28318
6.79,8.57495,6.2832,6.29239,6.28318
6.792,8.46757,6.2832,6.29239,6.28318
6.794,8.36019,6.2832,6.29239,6.28318
6.796,8.25281,6.2832,6.29239,6.28318
6.798,8.14543,6.2832,6.29239,6.28318
6.8,8.03806,6.2832,6.29239,6.28318
6.802,7.92761,6.2832,6.29239,6.28318
6.804,7.81716,6.2832,6.29239,6.28318
6.806,7.70672,6.2832,6.29239,6.28318
6.808,7.5932,6.2832,6.29239,6.28318
6.81,7.48275,6.2832,6.29239,6.28318
6.812,7.37231,6.2832,6.29239,6.28318
6.814,7.25879,6.2832,6.29239,6.28318
6.816,7.14835,6.2832,6.29239,6.28318
6.818,7.03176,6.2832,6.29239,6.28318
6.82,6.92132,6.2832,6.29239,6.28318
6.822,6.80474,6.2832,6.29239,6.28318
6.824,6.69122,6.2832,6.29239,6.28318
6.826,6.58077,6.2832,6.29239,6.28318
6.828,6.46726,6.2832,6.29239,6.28318
6.83,6.35068,6.2832,6.29239,6.28318
6.832,6.23716,6.2832,6.29239,6.28318
6.834,6.12365,6.2832,6.29239,6.28318
6.836,6.01013,6.2832,6.29239,6.28318
6.838,5.89355,6.2832,6.29239,6.28318
6.84,5.7831,6.2832,6.29239,6.28318
6.842,5.66959,6.2832,6.29239,6.28318
6.844,5.55301,6.2832,6.29239,6.28318
6.846,5.43949,6.2832,6.29239,6.28318
6.848,5.32598,6.2832,6.29239,6.28318
6.85,5.21553,6.2832,6.29239,6.28318
6.852,5.10509,6.2832,6.29239,6.28318
6.854,4.99157,6.2832,6.29239,6.28318
6.856,4.88112,6.2832,6.29239,6.28318
6.858,4.76761,6.2832,6.29239,6.28318
6.86,4.65716,6.2832,6.29239,6.28318
6.862,4.54978,6.2832,6.29239,6.28318
6.864,4.43934,6.2832,6.29239,6.28318
6.866,4.33196,6.2832,6.29239,6.28318
6.868,4.22458,6.2832,6.29239,6.28318
6.87,4.1172,6.2832,6.29239,6.28318
6.872,4.00676,6.2832,6.29239,6.28318
6.874,3.90551,6.2832,6.29239,6.28318
6.876,3.8012,6.2832,6.29239,6.28318
6.878,3.69689,6.2832,6.29239,6.28318
6.88,3.59565,6.2832,6.29239,6.28318
6.882,3.49441,6.2832,6.29239,6.28318
6.884,3.39316,6.2832,6.29239,6.28318
6.886,3.28885,6.2832,6.29239,6.28318
6.888,3.19068,6.2832,6.29239,6.28318
6.89,3.0925,6.2832,6.29239,6.28318
6.892,2.9974,6.2832,6.29239,6.28318
6.894,2.90229,6.2832,6.29239,6.28318
6.896,2.81025,6.2832,6.29239,6.28318
6.898,2.71514,6.2832,6.29239,6.28318
6.9,2.62311,6.2832,6.29239,6.28318
6.902,2.53107,6.2832,6.29239,6.28318
6.904,2.4421,6.2832,6.29239,6.28318
6.906,2.35619,6.2832,6.29239,6.28318
6.908,2.27029,6.2832,6.29239,6.28318
6.91,2.18439,6.2832,6.29239,6.28318
6.912,2.10155,6.2832,6.29239,6.28318
6.914,2.01872,6.2832,6.29239,6.28318
6.916,1.93895,6.2832,6.29239,6.28318
6.918,1.85918,6.2832,6.29239,6.28318
6.92,1.78248,6.2832,6.29239,6.28318
6.922,1.70579,6.2832,6.29239,6.28318
6.924,1.63215,6.2832,6.29239,6.28318
6.926,1.55852,6.2832,6.29239,6.28318
6.928,1.48796,6.2832,6.29239,6.28318
6.93,1.42047,6.2832,6.29239,6.28318
6.932,1.35297,6.2832,6.29239,6.28318
6.934,1.28854,6.2832,6.29239,6.28318
6.936,1.22718,6.2832,6.29239,6.28318
6.938,1.16276,6.2832,6.29239,6.28318
6.94,1.10447,6.2832,6.29239,6.28318
6.942,1.04311,6.2832,6.29239,6.28318
6.944,0.987883,6.2832,6.29239,6.28318
6.946,0.935728,6.2832,6.29239,6.28318
6.948,0.883572,6.2832,6.29239,6.28318
6.95,0.831417,6.2832,6.29239,6.28318
6.952,0.785398,6.2832,6.29239,6.28318
6.954,0.73631,6.2832,6.29239,6.28318
6.956,0.693359,6.2832,6.29239,6.28318
6.958,0.650408,6.2832,6.29239,6.28318
6.96,0.610524,6.2832,6.29239,6.28318
6.962,0.573709,6.2832,6.29239,6.28318
6.964,0.536893,6.2832,6.29239,6.28318
6.966,0.503145,6.2832,6.29239,6.28318
6.968,0.469398,6.2832,6.29239,6.28318
6.97,0.441786,6.2832,6.29239,6.28318
6.972,0.411107,6.2832,6.29239,6.28318
6.974,0.386563,6.2832,6.29239,6.28318
6.976,0.362019,6.2832,6.29239,6.28318
6.978,0.340544,6.2832,6.29239,6.28318
6.98,0.322136,6.2832,6.29239,6.28318
6.982,0.303728,6.2832,6.29239,6.28318
6.984,0.291456,6.2832,6.29239,6.28318
6.986,0.279184,6.2832,6.29239,6.28318
6.988,0.266913,6.2832,6.29239,6.28318
6.99,0.257709,6.2832,6.29239,6.28318
6.992,0.251573,6.2832,6.29239,6.28318
6.994,0.248505,6.2832,6.29239,6.28318
6.996,0.245437,6.2832,6.29239,6.28318
6.998,0.245437,6.2832,6.29239,6.28318
7,0.248505,6.2832,6.29239,6.28318
7.002,0.254641,6.2832,6.29239,6.28318
7.004,0.260777,6.2832,6.29239,6.28318
7.006,0.26998,6.2832,6.29239,6.28318
7.008,0.279184,6.2832,6.29239,6.28318
7.01,0.291456,6.2832,6.29239,6.28318
7.012,0.306796,6.2832,6.29239,6.28318
7.014,0.325204,6.2832,6.29239,6.28318
7.016,0.343612,6.2832,6.29239,6.28318
7.018,0.365087,6.2832,6.29239,6.28318
7.02,0.389631,6.2832,6.29239,6.28318
7.022,0.417243,6.2832,6.29239,6.28318
7.024,0.444854,6.2832,6.29239,6.28318
7.026,0.472466,6.2832,6.29239,6.28318
7.028,0.506213,6.2832,6.29239,6.28318
7.03,0.539961,6.2832,6.29239,6.28318
7.032,0.576776,6.2832,6.29239,6.28318
7.034,0.613592,6.2832,6.29239,6.28318
7.036,0.653475,6.2832,6.29239,6.28318
7.038,0.696427,6.2832,6.29239,6.28318
7.04,0.742446,6.2832,6.29239,6.28318
7.042,0.788466,6.2832,6.29239,6.28318
7.044,0.834485,6.2832,6.29239,6.28318
7.046,0.88664,6.2832,6.29239,6.28318
7.048,0.938796,6.2832,6.29239,6.28318
7.05,0.994019,6.2832,6.29239,6.28318
7.052,1.04924,6.2832,6.29239,6.28318
7.054,1.10447,6.2832,6.29239,6.28318
7.056,1.16582,6.2832,6.29239,6.28318
7.058,1.22718,6.2832,6.29239,6.28318
7.06,1.28854,6.2832,6.29239,6.28318
7.062,1.35297,6.2832,6.29239,6.28318
7.064,1.42353,6.2832,6.29239,6.28318
7.066,1.49103,6.2832,6.29239,6.28318
7.068,1.56159,6.2832,6.29239,6.28318
7.07,1.63215,6.2832,6.29239,6.28318
7.072,1.70579,6.2832,6.29239,6.28318
7.074,1.78248,6.2832,6.29239,6.28318
7.076,1.85918,6.2832,6.29239,6.28318
7.078,1.93895,6.2832,6.29239,6.28318
7.08,2.01872,6.2832,6.29239,6.28318
7.082,2.09848,6.2832,6.29239,6.28318
7.084,2.18439,6.2832,6.29239,6.28318
7.086,2.26722,6.2832,6.29239,6.28318
7.088,2.35313,6.2832,6.29239,6.28318
7.09,2.4421,6.2832,6.29239,6.28318
7.092,2.53107,6.2832,6.29239,6.28318
7.094,2.62311,6.2832,6.29239,6.28318
7.096,2.71208,6.2832,6.29239,6.28318
7.098,2.80412,6.2832,6.29239,6.28318
7.1,2.89922,6.2832,6.29239,6.28318
7.102,2.99433,6.2832,6.29239,6.28318
7.104,3.0925,6.2832,6.29239,6.28318
7.106,3.19068,6.2832,6.29239,6.28318
7.108,3.28885,6.2832,6.29239,6.28318
7.11,3.38703,6.2832,6.29239,6.28318
7.112,3.48827,6.2832,6.29239,6.28318
7.114,3.58951,6.2832,6.29239,6.28318
7.116,3.69382,6.2832,6.29239,6.28318
7.118,3.79813,6.2832,6.29239,6.28318
7.12,3.90245,6.2832,6.29239,6.28318
7.122,4.00676,6.2832,6.29239,6.28318
7.124,4.11107,6.2832,6.29239,6.28318
7.126,4.21845,6.2832,6.29239,6.28318
7.128,4.32889,6.2832,6.29239,6.28318
7.13,4.43627,6.2832,6.29239,6.28318
7.132,4.54672,6.2832,6.29239,6.28318
7.134,4.65716,6.2832,6.29239,6.28318
7.136,4.76454,6.2832,6.29239,6.28318
7.138,4.87499,6.2832,6.29239,6.28318
7.14,4.9885,6.2832,6.29239,6.28318
7.142,5.10202,6.2832,6.29239,6.28318
7.144,5.21553,6.2832,6.29239,6.28318
7.146,5.32598,6.2832,6.29239,6.28318
7.148,5.43949,6.2832,6.29239,6.28318
7.15,5.55301,6.2832,6.29239,6.28318
7.152,5.66345,6.2832,6.29239,6.28318
7.154,5.78004,6.2832,6.29239,6.28318
7.156,5.89355,6.2832,6.29239,6.28318
7.158,6.00707,6.2832,6.29239,6.28318
7.16,6.12365,6.2832,6.29239,6.28318
7.162,6.23716,6.2832,6.29239,6.28318
7.164,6.35068,6.2832,6.29239,6.28318
7.166,6.46419,6.2832,6.29239,6.28318
7.168,6.57771,6.2832,6.29239,6.28318
7.17,6.69429,6.2832,6.29239,6.28318
7.172,6.8078,6.2832,6.29239,6.28318
7.174,6.92132,6.2832,6.29239,6.28318
7.176,7.03483,6.2832,6.29239,6.28318
7.178,7.14835,6.2832,6.29239,6.28318
7.18,7.25879,6.2832,6.29239,6.28318
7.182,7.37538,6.2832,6.29239,6.28318
7.184,7.48889,6.2832,6.29239,6.28318
7.186,7.59934,6.2832,6.29239,6.28318
7.188,7.70978,6.2832,6.29239,6.28318
7.19,7.82023,6.2832,6.29239,6.28318
7.192,7.93068,6.2832,6.29239,6.28318
7.194,8.04112,6.2832,6.29239,6.28318
7.196,8.15157,6.2832,6.29239,6.28318
7.198,8.26202,6.2832,6.29239,6.28318
7.2,8.36939,6.2832,6.29239,6.28318
7.202,8.47677,6.2832,6.29239,6.28318
7.204,8.58108,6.2832,6.29239,6.28318
7.206,8.68846,6.2832,6.29239,6.28318
7.208,8.79277,6.2832,6.29239,6.28318
7.21,8.89708,6.2832,6.29239,6.28318
7.212,9.00139,6.2832,6.29239,6.28318
7.214,9.10264,6.2832,6.29239,6.28318
7.216,9.20388,6.2832,6.29239,6.28318
7.218,9.30205,6.2832,6.29239,6.28318
7.22,9.40023,6.2832,6.29239,6.28318
7.222,9.50147,6.2832,6.29239,6.28318
7.224,9.59965,6.2832,6.29239,6.28318
7.226,9.69475,6.2832,6.29239,6.28318
7.228,9.78986,6.2832,6.29239,6.28318
7.23,9.8819,6.2832,6.29239,6.28318
7.232,9.97087,6.2832,6.29239,6.28318
7.234,10.0629,6.2832,6.29239,6.28318
7.236,10.1519,6.2832,6.29239,6.28318
7.238,10.2409,6.2832,6.29239,6.28318
7.24,10.3268,6.2832,6.29239,6.28318
7.242,10.4096,6.2832,6.29239,6.28318
7.244,10.4924,6.2832,6.29239,6.28318
7.246,10.5753,6.2832,6.29239,6.28318
7.248,10.655,6.2832,6.29239,6.28318
7.25,10.7379,6.2832,6.29239,6.28318
7.252,10.8115,6.2832,6.29239,6.28318
7.254,10.8882,6.2832,6.29239,6.28318
7.256,10.9618,6.2832,6.29239,6.28318
7.258,11.0355,6.2832,6.29239,6.28318
7.26,11.106,6.2832,6.29239,6.28318
7.262,11.1735,6.2832,6.29239,6.28318
7.264,11.241,6.2832,6.29239,6.28318
7.266,11.3054,6.2832,6.29239,6.28318
7.268,11.3699,6.2832,6.29239,6.28318
7.27,11.4312,6.2832,6.29239,6.28318
7.272,11.4895,6.2832,6.29239,6.28318
7.274,11.5478,6.2832,6.29239,6.28318
7.276,11.6061,6.2832,6.29239,6.28318
7.278,11.6582,6.2832,6.29239,6.28318
7.28,11.7104,6.2832,6.29239,6.28318
7.282,11.7626,6.2832,6.29239,6.28318
7.284,11.8086,6.2832,6.29239,6.28318
7.286,11.8546,6.2832,6.29239,6.28318
7.288,11.9006,6.2832,6.29239,6.28318
7.29,11.9436,6.2832,6.29239,6.28318
7.292,11.9835,6.2832,6.29239,6.28318
7.294,12.0203,6.2832,6.29239,6.28318
7.296,12.0571,6.2832,6.29239,6.28318
7.298,12.0908,6.2832,6.29239,6.28318
7.3,12.1215,6.2832,6.29239,6.28318
7.302,12.1522,6.2832,6.29239,6.28318
7.304,12.1798,6.2832,6.29239,6.28318
7.306,12.2043,6.2832,6.29239,6.28318
7.308,12.2289,6.2832,6.29239,6.28318
7.31,12.2473,6.2832,6.29239,6.28318
7.312,12.2688,6.2832,6.29239,6.28318
7.314,12.2841,6.2832,6.29239,6.28318
7.316,12.2995,6.2832,6.29239,6.28318
7.318,12.3117,6.2832,6.29239,6.28318
7.32,12.3209,6.2832,6.29239,6.28318
7.322,12.3301,6.2832,6.29239,6.28318
7.324,12.3332,6.2832,6.29239,6.28318
7.326,12.3393,6.2832,6.29239,6.28318
7.328,12.3393,6.2832,6.29239,6.28318
7.33,12.3393,6.2832,6.29239,6.28318
7.332,12.3363,6.2832,6.29239,6.28318
7.334,12.3332,6.2832,6.29239,6.28318
7.336,12.324,6.2832,6.29239,6.28318
7.338,12.3148,6.2832,6.29239,6.28318
7.34,12.3025,6.2832,6.29239,6.28318
7.342,12.2902,6.2832,6.29239,6.28318
7.344,12.2749,6.2832,6.29239,6.28318
7.346,12.2565,6.2832,6.29239,6.28318
7.348,12.2381,6.2832,6.29239,6.28318
7.35,12.2135,6.2832,6.29239,6.28318
7.352,12.189,6.2832,6.29239,6.28318
7.354,12.1645,6.2832,6.29239,6.28318
7.356,12.1338,6.2832,6.29239,6.28318
7.358,12.1031,6.2832,6.29239,6.28318
7.36,12.0694,6.2832,6.29239,6.28318
7.362,12.0356,6.2832,6.29239,6.28318
7.364,11.9988,6.2832,6.29239,6.28318
7.366,11.962,6.2832,6.29239,6.28318
7.368,11.919,6.2832,6.29239,6.28318
7.37,11.8761,6.2832,6.29239,6.28318
7.372,11.8301,6.2832,6.29239,6.28318
7.374,11.784,6.2832,6.29239,6.28318
7.376,11.7349,6.2832,6.29239,6.28318
7.378,11.6859,6.2832,6.29239,6.28318
7.38,11.6337,6.2832,6.29239,6.28318
7.382,11.5754,6.2832,6.29239,6.28318
7.384,11.5202,6.2832,6.29239,6.28318
7.386,11.4619,6.2832,6.29239,6.28318
7.388,11.4005,6.2832,6.29239,6.28318
7.39,11.3392,6.2832,6.29239,6.28318
7.392,11.2778,6.2832,6.29239,6.28318
7.394,11.2103,6.2832,6.29239,6.28318
7.396,11.1428,6.2832,6.29239,6.28318
7.398,11.0723,6.2832,6.29239,6.28318
7.4,11.0017,6.2832,6.29239,6.28318
7.402,10.9281,6.2832,6.29239,6.28318
7.404,10.8544,6.2832,6.29239,6.28318
7.406,10.7808,6.2832,6.29239,6.28318
7.408,10.701,6.2832,6.29239,6.28318
7.41,10.6213,6.2832,6.29239,6.28318
7.412,10.5415,6.2832,6.29239,6.28318
7.414,10.4587,6.2832,6.29239,6.28318
7.416,10.3758,6.2832,6.29239,6.28318
7.418,10.2899,6.2832,6.29239,6.28318
7.42,10.204,6.2832,6.29239,6.28318
7.422,10.1151,6.2832,6.29239,6.28318
7.424,10.0261,6.2832,6.29239,6.28318
7.426,9.93405,6.2832,6.29239,6.28318
7.428,9.84202,6.2832,6.29239,6.28318
7.43,9.74998,6.2832,6.29239,6.28318
7.432,9.65794,6.2832,6.29239,6.28318
7.434,9.55976,6.2832,6.29239,6.28318
7.436,9.46159,6.2832,6.29239,6.28318
7.438,9.36341,6.2832,6.29239,6.28318
7.44,9.26524,6.2832,6.29239,6.28318
7.442,9.164,6.2832,6.29239,6.28318
7.444,9.06275,6.2832,6.29239,6.28318
7.446,8.96151,6.2832,6.29239,6.28318
7.448,8.8572,6.2832,6.29239,6.28318
7.45,8.75289,6.2832,6.29239,6.28318
7.452,8.64858,6.2832,6.29239,6.28318
7.454,8.5412,6.2832,6.29239,6.28318
7.456,8.43382,6.2832,6.29239,6.28318
7.458,8.32644,6.2832,6.29239,6.28318
7.46,8.21906,6.2832,6.29239,6.28318
7.462,8.10862,6.2832,6.29239,6.28318
7.464,8.00124,6.2832,6.29239,6.28318
7.466,7.89079,6.2832,6.29239,6.28318
7.468,7.77728,6.2832,6.29239,6.28318
7.47,7.66683,6.2832,6.29239,6.28318
7.472,7.55332,6.2832,6.29239,6.28318
7.474,7.44287,6.2832,6.29239,6.28318
7.476,7.32936,6.2832,6.29239,6.28318
7.478,7.21584,6.2832,6.29239,6.28318
7.48,7.10233,6.2832,6.29239,6.28318
7.482,6.98881,6.2832,6.29239,6.28318
7.484,6.8753,6.2832,6.29239,6.28318
7.486,6.76178,6.2832,6.29239,6.28318
7.488,6.6452,6.2832,6.29239,6.28318
7.49,6.53169,6.2832,6.29239,6.28318
7.492,6.41817,6.2832,6.29239,6.28318
7.494,6.30159,6.2832,6.29239,6.28318
7.496,6.18808,6.2832,6.29239,6.28318
7.498,6.07456,6.2832,6.29239,6.28318
7.5,5.95798,6.2832,6.29239,6.28318
7.502,5.84446,6.2832,6.29239,6.28318
7.504,5.73095,6.2832,6.29239,6.28318
7.506,5.61743,6.2832,6.29239,6.28318
7.508,5.50085,6.2832,6.29239,6.28318
7.51,5.39041,6.2832,6.29239,6.28318
7.512,5.27382,6.2832,6.29239,6.28318
7.514,5.16338,6.2832,6.29239,6.28318
7.516,5.04986,6.2832,6.29239,6.28318
7.518,4.93942,6.2832,6.29239,6.28318
7.52,4.8259,6.2832,6.29239,6.28318
7.522,4.71545,6.2832,6.29239,6.28318
7.524,4.60194,6.2832,6.29239,6.28318
7.526,4.49456,6.2832,6.29239,6.28318
7.528,4.38411,6.2832,6.29239,6.28318
7.53,4.27674,6.2832,6.29239,6.28318
7.532,4.16936,6.2832,6.29239,6.28318
7.534,4.05891,6.2832,6.29239,6.28318
7.536,3.95153,6.2832,6.29239,6.28318
7.538,3.84722,6.2832,6.29239,6.28318
7.54,3.74291,6.2832,6.29239,6.28318
7.542,3.64167,6.2832,6.29239,6.28318
7.544,3.53736,6.2832,6.29239,6.28318
7.546,3.43612,6.2832,6.29239,6.28318
7.548,3.3318,6.2832,6.29239,6.28318
7.55,3.23363,6.2832,6.29239,6.28318
7.552,3.13546,6.2832,6.29239,6.28318
7.554,3.03728,6.2832,6.29239,6.28318
7.556,2.94217,6.2832,6.29239,6.28318
7.558,2.84707,6.2832,6.29239,6.28318
7.56,2.74889,6.2832,6.29239,6.28318
7.562,2.65685,6.2832,6.29239,6.28318
7.564,2.56481,6.2832,6.29239,6.28318
7.566,2.47584,6.2832,6.29239,6.28318
7.568,2.38687,6.2832,6.29239,6.28318
7.57,2.30097,6.2832,6.29239,6.28318
7.572,2.212,6.2832,6.29239,6.28318
7.574,2.1261,6.2832,6.29239,6.28318
7.576,2.04326,6.2832,6.29239,6.28318
7.578,1.96349,6.2832,6.29239,6.28318
7.58,1.88373,6.2832,6.29239,6.28318
7.582,1.80396,6.2832,6.29239,6.28318
7.584,1.72726,6.2832,6.29239,6.28318
7.586,1.65056,6.2832,6.29239,6.28318
7.588,1.57693,6.2832,6.29239,6.28318
7.59,1.50637,6.2832,6.29239,6.28318
7.592,1.43581,6.2832,6.29239,6.28318
7.594,1.36831,6.2832,6.29239,6.28318
7.596,1.30082,6.2832,6.29239,6.28318
7.598,1.23639,6.2832,6.29239,6.28318
7.6,1.17196,6.2832,6.29239,6.28318
7.602,1.1106,6.2832,6.29239,6.28318
7.604,1.05231,6.2832,6.29239,6.28318
7.606,0.994019,6.2832,6.29239,6.28318
7.608,0.938796,6.2832,6.29239,6.28318
7.61,0.88664,6.2832,6.29239,6.28318
7.612,0.834485,6.2832,6.29239,6.28318
7.614,0.78233,6.2832,6.29239,6.28318
7.616,0.73631,6.2832,6.29239,6.28318
7.618,0.690291,6.2832,6.29239,6.28318
7.62,0.64734,6.2832,6.29239,6.28318
7.622,0.604388,6.2832,6.29239,6.28318
7.624,0.564505,6.2832,6.29239,6.28318
7.626,0.527689,6.2832,6.29239,6.28318
7.628,0.490874,6.2832,6.29239,6.28318
7.63,0.457126,6.2832,6.29239,6.28318
7.632,0.426446,6.2832,6.29239,6.28318
7.634,0.398835,6.2832,6.29239,6.28318
7.636,0.371223,6.2832,6.29239,6.28318
7.638,0.346679,6.2832,6.29239,6.28318
7.64,0.322136,6.2832,6.29239,6.28318
7.642,0.30066,6.2832,6.29239,6.28318
7.644,0.282252,6.2832,6.29239,6.28318
7.646,0.266913,6.2832,6.29239,6.28318
7.648,0.254641,6.2832,6.29239,6.28318
7.65,0.242369,6.2832,6.29239,6.28318
7.652,0.233165,6.2832,6.29239,6.28318
7.654,0.223961,6.2832,6.29239,6.28318
7.656,0.217825,6.2832,6.29239,6.28318
7.658,0.214757,6.2832,6.29239,6.28318
7.66,0.214757,6.2832,6.29239,6.28318
7.662,0.214757,6.2832,6.29239,6.28318
7.664,0.217825,6.2832,6.29239,6.28318
7.666,0.223961,6.2832,6.29239,6.28318
7.668,0.230097,6.2832,6.29239,6.28318
7.67,0.239301,6.2832,6.29239,6.28318
7.672,0.251573,6.2832,6.29239,6.28318
7.674,0.266913,6.2832,6.29239,6.28318
7.676,0.282252,6.2832,6.29239,6.28318
7.678,0.30066,6.2832,6.29239,6.28318
7.68,0.319068,6.2832,6.29239,6.28318
7.682,0.343612,6.2832,6.29239,6.28318
7.684,0.368155,6.2832,6.29239,6.28318
7.686,0.392699,6.2832,6.29239,6.28318
